#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! Versification data used by osis2mod.  Used if we decide not to reversify a
#! given text, and want to choose an osis2mod scheme which fits it.
#!
#!
#!
#! A note on DC books and related matters
#! ======================================
#!
#! It has proved remarkably fiddly to sort out the information for DC books.
#! In theory, the Crosswire implementation presumably follows OSIS, since I
#! was told that anything I do has to be OSIS-compliant.  Except it doesn't,
#! because Crosswire support a much more extensive set of DC books than are
#! listed in the OSIS spec.  Anyway, given that the Crosswire list is far and
#! away the most comprehensive, and given that I assume osis2mod etc follow
#! that, I have chosen to go with that.
#!
#! The information in this present file is more limited in scope than that
#! list, however -- it reflects the Crosswire header files, which indicate
#! which books appear in particular versification schemes, how many verses
#! they contain, etc.
#!
#! The information below is ordered by versification scheme, so that all of
#! the details for a single scheme come in a single block.  I appear to have
#! gone to some lengths where DC books are involved to follow the book ordering
#! in the header files.  I think, however, it is just possible that I failed to
#! pick up the fact that one of the schemes orders the Protestant OT canon in
#! a different manner.
#!
#!
#!
#! NRSVA
#! =====
#!
#! Note that the Crosswire schemes for NRSV(A) below are themselves not actually
#! NRSV(A)-compliant.  At the very least, they contain 2Cor 13:14 where NRSV(A)
#! does not.  I'm not sure if they diverge elsewhere as well.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

Calvin	Nah	15, 13, 19
Calvin	Hab	17, 20, 19
Calvin	Zeph	18, 15, 20
Calvin	Hag	15, 23
Calvin	Zech	21, 13, 10, 14, 11, 15, 14, 23, 17, 12, 17, 14, 9, 21
Calvin	Mal	14, 17, 18, 6
Calvin	Matt	25, 23, 17, 25, 48, 34, 29, 34, 38, 42, 30, 50, 58, 36, 39, 28, 27, 35, 30, 34, 46, 46, 39, 51, 46, 75, 66, 20
Calvin	Mark	45, 28, 35, 41, 43, 56, 37, 38, 51, 53, 33, 44, 37, 72, 47, 20
Calvin	Luke	80, 52, 38, 44, 39, 49, 50, 56, 62, 42, 54, 59, 35, 35, 32, 31, 37, 43, 48, 47, 38, 71, 56, 53
Calvin	John	51, 25, 36, 54, 47, 71, 53, 59, 41, 42, 57, 50, 38, 31, 27, 33, 26, 40, 42, 31, 25
Calvin	Acts	26, 47, 26, 37, 42, 15, 60, 40, 43, 48, 30, 25, 52, 28, 41, 40, 34, 28, 40, 38, 40, 30, 35, 28, 27, 32, 44, 31
Calvin	Rom	32, 29, 30, 25, 21, 23, 25, 38, 33, 21, 36, 21, 14, 23, 33, 27
Calvin	1Cor	31, 16, 22, 21, 13, 20, 40, 13, 27, 33, 34, 31, 13, 40, 58, 24
Calvin	2Cor	24, 17, 18, 18, 21, 18, 16, 24, 15, 18, 33, 21, 13
Calvin	Gal	24, 21, 29, 31, 26, 18
Calvin	Eph	23, 22, 21, 32, 33, 24
Calvin	Phil	30, 30, 21, 23
Calvin	Col	29, 23, 25, 18
Calvin	1Thess	10, 20, 13, 18, 28
Calvin	2Thess	12, 17, 18
Calvin	1Tim	20, 15, 16, 16, 25, 21
Calvin	2Tim	18, 26, 17, 22
Calvin	Titus	16, 15, 15
Calvin	Phlm	25
Calvin	Heb	14, 18, 19, 16, 14, 20, 28, 13, 28, 39, 40, 29, 25
Calvin	Jas	27, 26, 18, 17, 20
Calvin	1Pet	25, 25, 22, 19, 14
Calvin	2Pet	21, 22, 18
Calvin	1John	10, 29, 24, 21, 21
Calvin	2John	13
Calvin	3John	15
Calvin	Jude	25
Calvin	Rev	20, 29, 22, 11, 14, 17, 17, 13, 21, 11, 19, 18, 18, 20, 8, 21, 18, 24, 21, 15, 27, 21

Catholic	Gen	31, 25, 24, 26, 32, 22, 24, 22, 29, 32, 32, 20, 18, 24, 21, 16, 27, 33, 38, 18, 34, 24, 20, 67, 34, 35, 46, 22, 35, 43, 54, 33, 20, 31, 29, 43, 36, 30, 23, 23, 57, 38, 34, 34, 28, 34, 31, 22, 33, 26
Catholic	Exod	22, 25, 22, 31, 23, 30, 29, 28, 35, 29, 10, 51, 22, 31, 27, 36, 16, 27, 25, 26, 37, 30, 33, 18, 40, 37, 21, 43, 46, 38, 18, 35, 23, 35, 35, 38, 29, 31, 43, 38
Catholic	Lev	17, 16, 17, 35, 26, 23, 38, 36, 24, 20, 47, 8, 59, 57, 33, 34, 16, 30, 37, 27, 24, 33, 44, 23, 55, 46, 34
Catholic	Num	54, 34, 51, 49, 31, 27, 89, 26, 23, 36, 35, 16, 33, 45, 41, 35, 28, 32, 22, 29, 35, 41, 30, 25, 19, 66, 23, 31, 39, 17, 54, 42, 56, 29, 34, 13
